Year,Site-yr,Site-no,Site,Soil,Texture,prevCrop,Till,Treatment,Treat-no,Plot,Rep,lbsN,FN,lbsP2O5,FP,lbsK20,FK,lbsS,FS,POP ha,POP ac,GDM,CDM,VDM,TDM,cobHi,HI,EARS,BARR,PROL,KERNE,KERNm,HSW,gUN,cUN,vUN,UN,NHI,gUP,cUP,vUP,UP,PHI,gUK,cUK,vUK,UK,KHI,gUCa,cUCa,vUCa,UCa,CaHI,gUMg,cUMg,vUMg,UMg,MgHI,gUS,cUS,vUS,US,SHI,gN,gP,gK,gCa,gMg,gS,cN,cP,cK,cCa,cMg,cS,vN,vP,vK,vCa,vMg,vS,SOM 0-4,SOM 4-8,SOM 0-8,SOM 8-16,pH 0-4,pH 4-8,pH 0-8,pH 8-16,bpH 0-4,bpH 4-8,bpH 0-8,bpH 8-16,Bray-P 0-4,Bray-P 4-8,Bray-P 0-8,Bray-P 8-16,cumBray-P8,cumBray-P16,Olsen-P 0-4,Olsen-P 4-8,Olsen-P 0-8,Olsen-P 8-16,cumOls-P8,cumOls-P16,K 0-4,K 4-8,K 0-8,K 8-16,cumK8,cumK16,NO3-12S,NO3-24S,NO3-36S,NO3-48S,avgNO3-S2ft,avgNO3-S3ft,avgNO3-S4ft,cumNO3-S,NO3-12F,NO3-24F,NO3-36F,NO3-48F,avgNO3-F,cumNO3-F,PSNT,Amino-N 0-6,Amino-N 6-12,SO4-S12,SO4-S24,SO4-S36,avgSO4-S,cumSO4-S,Zn 0-4,Zn 4-8,Zn 0-8,Fe 0-4,Fe 4-8,Fe 0-8,Mn 0-4,Mn 4-8,Mn 0-8,Cu 0-4,Cu 4-8,Cu 0-8,S 0-4,S 4-8,S 0-8,BD 0-8,irrigN,Observed L (F),Observed H (F),Normal L (F),Normal H (F),Observed Precip (inches),Observed S Fall (inches),GY Mg
2003,19,8,SCAL,Crete,siL,soybean,CT,N4P2K2-pop,10,412,4,250,280,82,40,86,80,0,0,83100,33629,14932,1361,14315,30609,0.92,0.49,80942,2.6,0.0,524,4243,35.2,203.2,6.2,190.4,399.8,0.51,53.7,0.4,5.2,59.3,0.91,68.9,10.4,414.0,493.3,0.14,3.3,0.2,75.9,79.4,0.04,14.4,0.4,27.2,42.1,0.34,15.9,0.4,13.0,29.3,0.54,1.36,0.36,0.46,0.02,0.10,0.11,0.46,0.03,0.76,0.01,0.03,0.03,1.33,0.04,2.89,0.53,0.19,0.09,,,2.87,2.33,,,6.45,6.16,,,7.00,6.49,,,10.2,4.1,26.8,38.2,,,6.2,2.5,16.5,23.5,,,569,374,1503,2541,13.3,2.9,2.6,2.6,8.1,6.3,5.4,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32,10,,,,,,,17.14
2003,20,9,N.Platte,Cozad,siL,corn,RT,N0P1K1 ,1,104,1,0,0,41,20,43,40,0,0,67991,27515,7788,1085,10540,19412,0.88,0.40,63674,6.3,0.0,418,2662,29.3,80.5,5.2,41.8,127.6,0.63,15.4,0.3,0.8,16.4,0.93,25.7,8.8,280.0,314.6,0.08,1.6,0.2,49.2,51.1,0.03,7.0,0.5,24.6,32.1,0.22,6.3,0.4,7.6,14.3,0.44,1.03,0.20,0.33,0.02,0.09,0.08,0.48,0.03,0.81,0.02,0.04,0.04,0.40,0.01,2.66,0.47,0.23,0.07,2.31,1.53,1.92,1.64,7.36,7.30,7.33,7.17,7.00,7.00,7.00,7.00,9.9,8.2,9.1,6.5,23.9,41.9,6.0,2.6,4.3,2.1,11.4,17.3,554,445,499,394,1318,2410,22.2,7.2,2.5,2.1,14.7,10.6,8.5,137.3,4.5,1.7,1.4,1.0,2.1,34.8,12.5,125.7,100.7,,,,,,,,,,,,,,,,,,,,,1.32,2,,,,,,,8.94
2003,20,9,N.Platte,Cozad,siL,corn,RT,N0P1K1 ,1,207,2,0,0,41,20,43,40,0,0,75546,30572,7281,1045,10307,18632,0.87,0.39,73387,2.9,0.0,370,2719,26.8,71.6,5.0,40.1,116.7,0.61,17.5,0.3,5.4,23.2,0.75,24.6,8.5,286.4,319.5,0.08,1.4,0.2,51.2,52.7,0.03,8.6,0.5,25.1,34.2,0.25,7.0,0.4,7.4,14.8,0.47,0.98,0.24,0.34,0.02,0.12,0.10,0.48,0.03,0.81,0.02,0.04,0.04,0.39,0.05,2.78,0.50,0.24,0.07,2.48,1.63,2.06,1.52,7.31,7.41,7.36,7.37,7.00,7.00,7.00,7.00,18.8,11.7,15.2,7.5,40.2,61.0,9.7,3.8,6.7,2.9,17.7,25.9,636,468,552,421,1457,2624,4.9,3.5,2.2,1.8,4.2,3.5,3.1,50.7,3.4,1.8,1.1,1.1,1.9,30.3,7.5,145.0,93.8,,,,,,,,,,,,,,,,,,,,,1.32,2,,,,,,,8.36
2003,20,9,N.Platte,Cozad,siL,corn,RT,N0P1K1 ,1,302,3,0,0,41,20,43,40,0,0,71229,28825,7771,1057,10439,19267,0.88,0.40,69070,3.0,0.0,497,3429,22.7,75.5,5.1,41.0,121.6,0.62,20.7,0.3,7.0,27.9,0.74,28.3,8.6,277.9,314.8,0.09,1.7,0.2,50.5,52.4,0.03,11.6,0.5,24.4,36.5,0.32,7.2,0.4,8.2,15.8,0.46,0.97,0.27,0.36,0.02,0.15,0.09,0.48,0.03,0.81,0.02,0.04,0.04,0.39,0.07,2.66,0.48,0.23,0.08,1.97,1.58,1.78,1.39,7.38,7.33,7.36,7.27,7.00,7.00,7.00,7.00,17.5,9.1,13.3,6.2,35.2,52.3,7.9,4.1,6.0,1.8,15.9,20.8,433,417,425,651,1122,2928,4.1,5.4,2.6,1.9,4.7,4.0,3.5,57.3,2.2,1.2,1.2,1.1,1.4,23.3,8.7,130.8,95.0,,,,,,,,,,,,,,,,,,,,,1.32,2,,,,,,,8.92
2003,20,9,N.Platte,Cozad,siL,corn,RT,N0P1K1 ,1,408,4,0,0,41,20,43,40,0,0,71229,28825,7788,983,9667,18438,0.89,0.42,67991,4.5,0.0,383,2607,29.9,84.7,4.7,40.6,130.0,0.65,25.4,0.3,8.0,33.7,0.76,31.8,8.0,259.8,299.6,0.11,1.6,0.2,38.6,40.4,0.04,11.2,0.4,25.2,36.8,0.30,8.0,0.4,8.2,16.5,0.48,1.09,0.33,0.41,0.02,0.14,0.10,0.48,0.03,0.81,0.02,0.04,0.04,0.42,0.08,2.69,0.40,0.26,0.08,2.58,2.02,2.30,2.06,7.33,7.27,7.30,7.40,7.00,7.00,7.00,7.00,16.0,10.7,13.3,8.6,35.2,59.0,8.4,5.3,6.8,2.0,18.0,23.6,714,523,618,448,1632,2875,9.3,12.9,10.9,7.5,11.1,11.0,10.2,167.1,3.5,1.5,1.5,1.0,1.9,30.1,15.1,135.4,100.7,,,,,,,,,,,,,,,,,,,,,1.32,2,,,,,,,8.94
2003,20,9,N.Platte,Cozad,siL,corn,RT,N2P0K1,2,110,1,200,224,0,0,43,40,0,0,74466,30136,12421,1550,14174,28145,0.89,0.44,73387,1.4,0.0,528,3878,32.0,165.2,7.5,105.5,278.1,0.59,25.4,0.4,3.8,29.6,0.86,40.0,12.6,430.3,482.9,0.08,2.5,0.3,75.6,78.4,0.03,4.1,0.7,49.9,54.7,0.07,12.2,0.6,10.7,23.5,0.52,1.33,0.20,0.32,0.02,0.03,0.10,0.48,0.03,0.81,0.02,0.04,0.04,0.74,0.03,3.04,0.53,0.35,0.08,2.32,1.60,1.96,1.63,7.32,7.36,7.34,7.24,7.00,7.00,7.00,7.00,11.4,8.9,10.1,5.8,26.8,42.8,5.8,2.9,4.4,2.6,11.5,18.7,612,488,550,433,1452,2652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32,2,,,,,,,14.26
2003,20,9,N.Platte,Cozad,siL,corn,RT,N2P0K1,2,204,2,200,224,0,0,43,40,0,0,70150,28389,12348,1445,13701,27494,0.90,0.45,69070,1.5,0.0,536,3700,33.4,169.0,7.0,96.9,272.9,0.62,30.8,0.4,3.0,34.2,0.90,40.1,11.8,413.5,465.3,0.09,2.5,0.3,64.4,67.1,0.04,12.8,0.6,34.2,47.7,0.27,12.6,0.5,8.6,21.8,0.58,1.37,0.25,0.32,0.02,0.10,0.10,0.48,0.03,0.81,0.02,0.04,0.04,0.71,0.02,3.02,0.47,0.25,0.06,2.57,1.82,2.19,1.74,7.17,7.36,7.27,7.36,7.00,7.00,7.00,7.00,20.0,8.7,14.3,6.9,37.9,57.0,12.3,3.5,7.9,2.9,20.9,29.0,659,441,550,624,1452,3181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32,2,,,,,,,14.17
2003,20,9,N.Platte,Cozad,siL,corn,RT,N2P0K1,2,305,3,200,224,0,0,43,40,0,0,69070,27952,11941,1506,13230,26678,0.89,0.45,67991,1.6,0.0,525,3567,33.5,168.3,7.3,99.2,274.8,0.61,26.7,0.4,4.8,31.9,0.84,39.9,12.3,427.2,479.4,0.08,2.5,0.3,65.1,67.9,0.04,13.0,0.7,37.7,51.4,0.25,12.0,0.6,10.5,23.0,0.52,1.41,0.22,0.33,0.02,0.11,0.10,0.48,0.03,0.81,0.02,0.04,0.04,0.75,0.04,3.23,0.49,0.28,0.08,2.43,1.62,2.03,1.57,7.34,7.51,7.43,7.37,7.00,7.00,7.00,7.00,17.2,7.9,12.5,6.0,33.1,49.7,9.4,2.7,6.1,2.2,16.0,22.2,686,460,573,429,1514,2703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32,2,,,,,,,13.71
2003,20,9,N.Platte,Cozad,siL,corn,RT,N2P0K1,2,404,4,200,224,0,0,43,40,0,0,67991,27515,11035,1423,12906,25365,0.89,0.44,67991,0.0,0.0,525,3571,30.9,149.8,6.9,97.1,253.7,0.59,18.7,0.4,2.1,21.2,0.88,35.4,11.6,370.0,417.0,0.08,2.2,0.3,58.8,61.3,0.04,5.3,0.6,35.2,41.2,0.13,11.7,0.5,9.1,21.3,0.55,1.36,0.17,0.32,0.02,0.05,0.11,0.48,0.03,0.81,0.02,0.04,0.04,0.75,0.02,2.87,0.46,0.27,0.07,2.22,1.45,1.84,1.27,7.24,7.38,7.31,7.37,7.00,7.00,7.00,7.00,10.5,8.7,9.6,7.5,25.4,46.2,6.8,2.6,4.7,1.9,12.4,17.7,718,495,606,417,1601,2758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32,2,,,,,,,12.67
2003,20,9,N.Platte,Cozad,siL,corn,RT,N2P1K0,3,103,1,200,224,41,20,0,0,0,0,71229,28825,13009,1529,14570,29107,0.89,0.45,71229,0.0,0.0,534,3804,34.2,171.1,7.4,90.2,268.6,0.64,31.5,0.4,7.0,38.9,0.81,45.4,12.4,401.5,459.3,0.10,2.5,0.3,63.5,66.2,0.04,11.7,0.7,29.3,41.7,0.28,11.9,0.6,9.3,21.8,0.55,1.32,0.24,0.35,0.02,0.09,0.09,0.48,0.03,0.81,0.02,0.04,0.04,0.62,0.05,2.76,0.44,0.20,0.06,2.14,1.64,1.89,1.60,7.31,7.30,7.31,7.29,7.00,7.00,7.00,7.00,19.3,8.6,13.9,5.8,36.8,53.0,10.0,3.2,6.6,2.5,17.4,24.3,655,448,552,386,1457,2527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32,2,,,,,,,14.93
2003,20,9,N.Platte,Cozad,siL,corn,RT,N2P1K0,3,208,2,200,224,41,20,0,0,0,0,71229,28825,12420,1487,14241,28147,0.89,0.44,70150,1.5,0.0,519,3643,34.1,157.6,7.2,83.2,248.0,0.64,29.5,0.4,3.7,33.6,0.88,43.5,12.1,419.0,474.6,0.09,2.7,0.3,61.8,64.8,0.04,14.0,0.7,29.4,44.1,0.32,12.1,0.6,9.9,22.5,0.54,1.27,0.24,0.35,0.02,0.11,0.10,0.48,0.03,0.81,0.02,0.04,0.04,0.58,0.03,2.94,0.43,0.21,0.07,2.56,1.52,2.04,1.47,7.48,7.44,7.46,7.31,7.00,7.00,7.00,7.00,19.9,11.4,15.7,7.7,41.3,62.5,11.2,3.8,7.5,4.0,19.8,30.9,616,464,540,425,1426,2604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32,2,,,,,,,14.26
2003,20,9,N.Platte,Cozad,siL,corn,RT,N2P1K0,3,306,3,200,224,41,20,0,0,0,0,72308,29262,12426,1496,13980,27902,0.89,0.45,72308,0.0,0.0,530,3830,32.4,157.6,7.2,80.4,245.2,0.64,25.6,0.4,4.4,30.4,0.84,43.8,12.2,401.0,457.0,0.10,2.5,0.3,61.8,64.5,0.04,14.7,0.7,31.4,46.7,0.31,10.9,0.6,10.4,21.9,0.50,1.27,0.21,0.35,0.02,0.12,0.09,0.48,0.03,0.81,0.02,0.04,0.04,0.57,0.03,2.87,0.44,0.22,0.07,2.07,1.71,1.89,1.63,7.42,7.34,7.38,7.33,7.00,7.00,7.00,7.00,11.1,8.5,9.8,7.1,25.9,45.6,5.2,2.8,4.0,2.6,10.6,17.8,507,456,482,429,1272,2461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32,2,,,,,,,14.26
2003,20,9,N.Platte,Cozad,siL,corn,RT,N2P1K0,3,406,4,200,224,41,20,0,0,0,0,69070,27952,11754,1510,13107,26371,0.89,0.45,66912,3.1,0.0,528,3533,33.3,148.3,7.3,92.3,247.9,0.60,24.1,0.4,1.4,25.9,0.93,35.8,12.3,384.3,432.5,0.08,2.2,0.3,60.6,63.1,0.04,11.0,0.7,34.1,45.8,0.24,12.5,0.6,9.2,22.3,0.56,1.26,0.21,0.30,0.02,0.09,0.11,0.48,0.03,0.81,0.02,0.04,0.04,0.70,0.01,2.93,0.46,0.26,0.07,2.22,1.52,1.87,1.39,7.38,7.10,7.24,7.18,7.00,7.00,7.00,7.00,16.2,7.5,11.9,8.4,31.3,54.5,6.7,2.2,4.5,1.7,11.8,16.4,624,488,556,413,1467,2613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32,2,,,,,,,13.49
2003,20,9,N.Platte,Cozad,siL,corn,RT,N1P1K1,4,105,1,100,112,41,20,43,40,0,0,75546,30572,10652,1426,14431,26510,0.88,0.40,73387,2.9,0.0,481,3530,30.2,128.5,6.9,64.5,199.9,0.64,20.8,0.4,1.0,22.2,0.94,32.8,11.6,360.2,404.6,0.08,2.2,0.3,62.7,65.3,0.03,8.1,0.6,31.8,40.5,0.20,9.6,0.5,9.2,19.3,0.49,1.21,0.20,0.31,0.02,0.08,0.09,0.48,0.03,0.81,0.02,0.04,0.04,0.45,0.01,2.50,0.43,0.22,0.06,2.22,1.41,1.81,1.55,7.31,7.39,7.35,7.42,7.00,7.00,7.00,7.00,17.0,5.3,11.2,4.6,29.5,42.3,9.4,1.9,5.7,2.2,14.9,21.2,577,413,495,402,1308,2421,14.4,4.6,2.8,2.5,9.5,7.3,6.1,98.2,4.6,1.4,1.4,1.9,2.3,37.5,,,,,,,,,,,,,,,,,,,,,,,,1.32,2,,,,,,,12.23
2003,20,9,N.Platte,Cozad,siL,corn,RT,N1P1K1,4,203,2,100,112,41,20,43,40,0,0,76625,31009,10780,1353,13450,25582,0.89,0.42,73387,4.2,0.0,495,3634,29.7,115.8,6.5,62.7,185.0,0.63,27.6,0.4,5.8,33.8,0.82,38.9,11.0,386.3,436.2,0.09,2.3,0.3,65.1,67.6,0.03,12.3,0.6,32.8,45.7,0.27,9.7,0.5,9.8,20.0,0.48,1.07,0.26,0.36,0.02,0.11,0.09,0.48,0.03,0.81,0.02,0.04,0.04,0.47,0.04,2.87,0.48,0.24,0.07,2.07,1.43,1.75,1.38,7.44,7.31,7.38,7.36,7.00,7.00,7.00,7.00,18.3,8.6,13.5,7.2,35.6,55.6,9.0,3.4,6.2,2.8,16.3,24.2,620,413,517,394,1364,2456,4.9,4.0,2.3,1.9,4.5,3.8,3.3,53.8,4.6,2.3,1.9,1.4,2.5,41.5,,,,,,,,,,,,,,,,,,,,,,,,1.32,2,,,,,,,12.37
2003,20,9,N.Platte,Cozad,siL,corn,RT,N1P1K1,4,310,3,100,112,41,20,43,40,0,0,74466,30136,10603,1277,13253,25133,0.89,0.42,74466,0.0,0.0,465,3466,30.6,129.1,6.2,66.0,201.3,0.64,23.7,0.3,1.9,25.9,0.91,37.2,10.4,372.7,420.3,0.09,2.2,0.3,66.0,68.5,0.03,5.6,0.6,29.7,35.9,0.16,9.9,0.5,9.1,19.5,0.51,1.22,0.22,0.35,0.02,0.05,0.09,0.48,0.03,0.81,0.02,0.04,0.04,0.50,0.01,2.81,0.50,0.22,0.07,2.79,1.81,2.30,1.73,7.34,7.21,7.28,7.31,7.00,7.00,7.00,7.00,20.9,12.8,16.8,9.4,44.5,70.4,9.9,4.0,7.0,2.8,18.4,26.2,698,534,616,456,1627,2892,7.8,6.2,2.6,2.2,7.0,5.5,4.7,76.3,5.1,1.4,1.4,1.6,2.4,38.4,,,,,,,,,,,,,,,,,,,,,,,,1.32,2,,,,,,,12.17
2003,20,9,N.Platte,Cozad,siL,corn,RT,N1P1K1,4,407,4,100,112,41,20,43,40,0,0,73387,29699,10394,1417,13878,25689,0.88,0.40,73387,0.0,0.0,465,3409,30.5,115.7,6.8,61.2,183.7,0.63,23.7,0.4,4.0,28.1,0.84,35.7,11.5,337.9,385.1,0.09,2.1,0.3,55.7,58.1,0.04,5.8,0.6,35.7,42.2,0.14,9.7,0.5,9.4,19.6,0.50,1.11,0.23,0.34,0.02,0.06,0.09,0.48,0.03,0.81,0.02,0.04,0.04,0.44,0.03,2.43,0.40,0.26,0.07,2.38,1.54,1.96,1.54,7.34,7.41,7.38,7.31,7.00,7.00,7.00,7.00,18.0,11.7,14.9,8.1,39.3,61.8,10.4,3.1,6.7,2.1,17.7,23.6,686,515,601,441,1586,2807,6.3,4.5,2.4,2.2,5.4,4.4,3.9,62.9,5.5,1.9,1.8,2.2,2.8,46.0,,,,,,,,,,,,,,,,,,,,,,,,1.32,2,,,,,,,11.93
2003,20,9,N.Platte,Cozad,siL,corn,RT,N2P1K1,5,108,1,150,168,41,20,43,40,0,0,72308,29262,11784,1365,14613,27762,0.90,0.42,69070,4.5,0.0,524,3621,32.5,144.7,6.6,81.7,233.0,0.62,29.9,0.4,4.9,35.1,0.85,46.2,11.1,417.3,474.6,0.10,2.5,0.3,67.6,70.4,0.04,13.6,0.6,31.8,45.9,0.30,11.4,0.5,11.4,23.3,0.49,1.23,0.25,0.39,0.02,0.12,0.10,0.48,0.03,0.81,0.02,0.04,0.04,0.56,0.03,2.86,0.46,0.22,0.08,2.07,1.55,1.81,1.58,7.44,7.41,7.42,7.36,7.00,7.00,7.00,7.00,14.8,10.4,12.6,7.5,33.3,54.1,7.5,3.2,5.4,1.8,14.2,19.1,585,452,519,409,1369,2505,5.8,5.1,3.0,2.3,5.4,4.6,4.1,66.3,6.7,1.8,1.7,1.6,3.0,47.8,,,,,,,,,,,,,,,,,,,,,,,,1.32,2,,,,,,,13.53
2003,20,9,N.Platte,Cozad,siL,corn,RT,N2P1K1,5,209,2,150,168,41,20,43,40,0,0,76625,31009,12634,1482,14688,28804,0.90,0.44,75546,1.4,0.0,504,3809,33.2,162.5,7.2,94.7,264.4,0.61,29.4,0.4,2.5,32.3,0.91,42.1,12.1,438.1,492.3,0.09,2.7,0.3,70.4,73.4,0.04,12.4,0.7,33.1,46.1,0.27,11.9,0.6,9.6,22.1,0.54,1.29,0.23,0.33,0.02,0.10,0.09,0.48,0.03,0.81,0.02,0.04,0.04,0.64,0.02,2.98,0.48,0.23,0.07,2.37,1.88,2.12,1.78,7.22,7.29,7.25,7.35,7.00,7.00,7.00,7.00,19.9,10.4,15.1,7.2,40.0,59.9,11.3,3.4,7.4,2.5,19.5,26.3,698,515,606,437,1601,2812,7.1,6.9,6.5,5.7,7.0,6.8,6.6,107.7,8.1,2.3,2.4,2.3,3.8,61.7,,,,,,,,,,,,,,,,,,,,,,,,1.32,2,,,,,,,14.50
2003,20,9,N.Platte,Cozad,siL,corn,RT,N2P1K1,5,301,3,150,168,41,20,43,40,0,0,69070,27952,12040,1430,14461,27932,0.89,0.43,67991,1.6,0.0,551,3747,32.1,157.2,6.9,96.0,260.2,0.60,26.5,0.4,4.0,30.9,0.86,39.9,11.6,381.5,433.0,0.09,2.4,0.3,67.4,70.1,0.03,10.8,0.6,32.3,43.8,0.25,11.5,0.5,11.6,23.6,0.49,1.31,0.22,0.33,0.02,0.09,0.10,0.48,0.03,0.81,0.02,0.04,0.04,0.66,0.03,2.64,0.47,0.22,0.08,2.21,1.66,1.94,1.18,7.00,7.20,7.10,7.24,7.00,7.00,7.00,7.00,18.0,7.0,12.5,6.4,33.1,50.9,8.1,2.5,5.3,1.9,14.0,19.2,733,437,585,554,1544,3080,18.1,6.7,3.9,3.7,12.4,9.6,8.1,131.4,7.0,1.8,1.4,1.6,2.9,47.3,,,,,,,,,,,,,,,,,,,,,,,,1.32,2,,,,,,,13.82
2003,20,9,N.Platte,Cozad,siL,corn,RT,N2P1K1,5,410,4,150,168,41,20,43,40,0,0,72308,29262,11778,1382,13949,27110,0.89,0.43,72308,0.0,0.0,478,3455,34.1,150.6,6.7,90.5,247.8,0.61,24.8,0.4,4.8,30.0,0.83,39.6,11.2,363.2,414.0,0.10,2.2,0.3,60.9,63.4,0.04,12.8,0.6,32.0,45.4,0.28,11.4,0.5,11.5,23.4,0.49,1.28,0.21,0.34,0.02,0.11,0.10,0.48,0.03,0.81,0.02,0.04,0.04,0.65,0.03,2.60,0.44,0.23,0.08,2.86,1.99,2.42,1.94,7.36,7.27,7.32,7.30,7.00,7.00,7.00,7.00,12.4,9.0,10.7,8.7,28.3,52.3,7.7,2.6,5.1,1.7,13.5,18.1,679,511,595,421,1570,2738,6.3,5.3,2.6,2.3,5.8,4.8,4.2,67.9,8.1,2.3,1.9,2.6,3.7,60.1,,,,,,,,,,,,,,,,,,,,,,,,1.32,2,,,,,,,13.52
2003,20,9,N.Platte,Cozad,siL,corn,RT,N3P1K1,6,106,1,200,224,41,20,43,40,0,0,65833,26642,11834,1494,14441,27769,0.89,0.43,63674,3.3,0.0,689,4385,27.0,151.4,7.2,87.9,246.5,0.61,26.3,0.4,1.1,27.8,0.95,40.5,12.2,399.8,452.4,0.09,2.2,0.3,65.3,67.9,0.03,10.9,0.7,27.7,39.3,0.28,11.9,0.6,10.7,23.1,0.51,1.28,0.22,0.34,0.02,0.09,0.10,0.48,0.03,0.81,0.02,0.04,0.04,0.61,0.01,2.77,0.45,0.19,0.07,2.21,1.50,1.86,1.42,7.72,7.48,7.60,7.37,7.00,7.00,7.00,7.00,11.8,5.7,8.8,4.1,23.1,34.6,5.9,1.9,3.9,1.4,10.3,14.2,534,421,478,370,1261,2288,5.9,5.1,2.3,1.8,5.5,4.4,3.8,61.3,6.0,2.1,1.5,1.4,2.7,44.4,,,,,,,,,,,,,,,,,,,,,,,,1.32,2,,,,,,,13.58
2003,20,9,N.Platte,Cozad,siL,corn,RT,N3P1K1,6,210,2,200,224,41,20,43,40,0,0,75546,30572,12367,1508,15406,29281,0.89,0.42,72308,4.3,0.0,531,3836,32.2,171.2,7.3,109.2,287.7,0.59,31.6,0.4,3.3,35.2,0.90,43.7,12.3,459.5,515.5,0.08,2.7,0.3,78.0,81.0,0.03,14.5,0.7,34.8,50.0,0.29,12.4,0.6,12.8,25.7,0.48,1.38,0.26,0.35,0.02,0.12,0.10,0.48,0.03,0.81,0.02,0.04,0.04,0.71,0.02,2.98,0.51,0.23,0.08,2.69,1.87,2.28,1.86,7.25,7.36,7.31,7.39,7.00,7.00,7.00,7.00,17.3,9.7,13.5,6.2,35.6,52.8,9.5,4.4,7.0,2.8,18.4,26.2,690,480,585,425,1544,2723,6.8,4.5,2.0,2.1,5.6,4.4,3.8,62.3,9.3,2.1,2.2,2.0,3.9,63.3,,,,,,,,,,,,,,,,,,,,,,,,1.32,2,,,,,,,14.20
2003,20,9,N.Platte,Cozad,siL,corn,RT,N3P1K1,6,308,3,200,224,41,20,43,40,0,0,73387,29699,12763,1520,14379,28662,0.89,0.45,72308,1.5,0.0,541,3909,32.7,155.5,7.3,89.6,252.4,0.62,28.5,0.4,2.6,31.5,0.90,43.3,12.4,451.8,507.4,0.09,2.6,0.3,67.6,70.4,0.04,5.9,0.7,38.8,45.4,0.13,11.7,0.6,9.7,22.0,0.53,1.22,0.22,0.34,0.02,0.05,0.09,0.48,0.03,0.81,0.02,0.04,0.04,0.62,0.02,3.14,0.47,0.27,0.07,2.73,1.90,2.31,1.88,7.26,7.30,7.28,7.44,7.00,7.00,7.00,7.00,20.8,13.0,16.9,8.4,44.6,67.9,10.6,3.5,7.1,2.2,18.7,24.9,624,503,564,448,1488,2731,6.0,12.2,6.3,4.7,9.1,8.1,7.3,120.0,8.4,2.4,2.3,2.2,3.8,61.7,,,,,,,,,,,,,,,,,,,,,,,,1.32,2,,,,,,,14.65
2003,20,9,N.Platte,Cozad,siL,corn,RT,N3P1K1,6,405,4,200,224,41,20,43,40,0,0,73387,29699,12749,1593,14037,28379,0.89,0.45,72308,1.5,0.0,540,3905,32.7,168.8,7.7,88.4,264.9,0.64,25.8,0.4,3.0,29.2,0.88,40.8,13.0,388.7,442.5,0.09,2.5,0.3,61.9,64.8,0.04,16.4,0.7,30.9,48.1,0.34,11.8,0.6,10.0,22.4,0.53,1.32,0.20,0.32,0.02,0.13,0.09,0.48,0.03,0.81,0.02,0.04,0.04,0.63,0.02,2.77,0.44,0.22,0.07,2.25,1.58,1.92,1.46,7.20,7.25,7.22,7.36,7.00,7.00,7.00,7.00,12.4,7.4,9.9,6.3,26.1,43.6,6.8,2.2,4.5,2.2,12.0,18.2,643,468,556,421,1467,2635,20.5,6.0,2.9,3.3,13.3,9.8,8.2,132.3,5.5,2.7,2.0,2.4,3.1,51.1,,,,,,,,,,,,,,,,,,,,,,,,1.32,2,,,,,,,14.63
2003,20,9,N.Platte,Cozad,siL,corn,RT,N4P1K1 ,7,101,1,300,336,41,20,43,40,0,0,71229,28825,13073,1512,14084,28669,0.90,0.46,69070,3.0,0.0,553,3823,34.2,176.9,7.3,120.7,304.9,0.58,29.8,0.4,4.6,34.8,0.86,45.5,12.3,455.4,513.2,0.09,2.6,0.3,69.7,72.6,0.04,16.3,0.7,31.9,48.9,0.33,12.1,0.6,10.6,23.3,0.52,1.35,0.23,0.35,0.02,0.13,0.09,0.48,0.03,0.81,0.02,0.04,0.04,0.86,0.03,3.23,0.49,0.23,0.08,2.54,1.93,2.23,1.91,7.02,7.20,7.11,7.28,7.00,7.00,7.00,7.00,21.6,10.2,15.9,7.6,42.0,63.1,11.6,4.8,8.2,4.0,21.6,32.7,683,464,573,406,1514,2638,9.2,6.5,2.8,2.5,7.9,6.2,5.3,85.6,20.0,4.3,5.7,11.3,10.3,167.5,,,,,,,,,,,,,,,,,,,,,,,,1.32,2,,,,,,,15.01
